ID,Urbanizacion,Manzana,Lote,Estado,Cuota
15-13-2,15,13,2,Vendido,"260,000"
15-13-3,15,13,3,Vendido,"300,000"
15-13-5,15,13,5,Vendido,"280,000"
15-13-6,15,13,6,Vendido,"270,000"
15-13-7,15,13,7,Vendido,"300,000"
15-13-8,15,13,8,Vendido,"260,000"
15-13-9,15,13,9,Vendido,"260,000"
15-14-1,15,14,1,Vendido,"290,000"
15-14-2,15,14,2,Vendido,"290,000"
15-14-3,15,14,3,Vendido,"310,000"
15-14-5,15,14,5,Vendido,"320,000"
15-14-6,15,14,6,Vendido,"320,000"
15-14-7,15,14,7,Vendido,"310,000"
15-14-8,15,14,8,Vendido,"290,000"
15-14-9,15,14,9,Vendido,"290,000"
15-15-1,15,15,1,Vendido,"320,000"
15-15-2,15,15,2,Vendido,"320,000"
15-15-4,15,15,4,Vendido,"360,000"
15-15-5,15,15,5,Vendido,"360,000"
15-15-8,15,15,8,Vendido,"850,000"
15-15-9,15,15,9,Vendido,"700,000"
15-15-10,15,15,10,Vendido,"700,000"
16-4-7,16,4,7,Cancelado,"260,000"
16-2-12,16,2,12,Recuperado Libre,"480,000"
16-1-1,16,1,1,Vendido,"480,000"
16-1-2,16,1,2,Vendido,"380,000"
16-1-3,16,1,3,Vendido,"500,000"
16-1-4,16,1,4,Vendido,"380,000"
16-1-5,16,1,5,Vendido,"350,000"
16-1-6,16,1,6,Vendido,"380,000"
16-1-7,16,1,7,Vendido,"330,000"
16-1-8,16,1,8,Vendido,"330,000"
16-1-9,16,1,9,Vendido,"300,000"
16-1-10,16,1,10,Vendido,"450,000"
16-1-11,16,1,11,Vendido,"300,000"
16-1-12,16,1,12,Vendido,"400,000"
16-2-1,16,2,1,Vendido,"450,000"
16-2-2,16,2,2,Vendido,"380,000"
16-2-3,16,2,3,Vendido,"380,000"
16-2-4,16,2,4,Vendido,"360,000"
16-2-5,16,2,5,Vendido,"350,000"
16-2-6,16,2,6,Vendido,"400,000"
16-2-7,16,2,7,Vendido,"420,000"
16-2-8,16,2,8,Vendido,"420,000"
16-2-9,16,2,9,Vendido,"300,000"
16-2-10,16,2,10,Vendido,"450,000"
16-2-11,16,2,11,Vendido,"420,000"
16-3-1,16,3,1,Vendido,"310,000"
16-3-2,16,3,2,Vendido,"300,000"
16-3-3,16,3,3,Vendido,"300,000"
16-3-4,16,3,4,Vendido,"300,000"
16-3-5,16,3,5,Vendido,"330,000"
16-3-6,16,3,6,Vendido,"290,000"
16-3-7,16,3,7,Vendido,"450,000"
16-3-8,16,3,8,Vendido,"280,000"
16-3-9,16,3,9,Vendido,"350,000"
16-3-10,16,3,10,Vendido,"320,000"
16-3-11,16,3,11,Vendido,"300,000"
16-3-12,16,3,12,Vendido,"300,000"
16-3-13,16,3,13,Vendido,"300,000"
16-3-14,16,3,14,Vendido,"230,000"
16-3-15,16,3,15,Vendido,"230,000"
16-4-1,16,4,1,Vendido,"310,000"
16-4-2,16,4,2,Vendido,"480,000"
16-4-3,16,4,3,Vendido,"300,000"
16-4-4,16,4,4,Vendido,"300,000"
16-4-5,16,4,5,Vendido,"360,000"
16-4-6,16,4,6,Vendido,"260,000"
16-4-8,16,4,8,Vendido,"320,000"
16-4-9,16,4,9,Vendido,"370,000"
16-4-10,16,4,10,Vendido,"450,000"
17-2-15,17,2,15,Bloqueo por Deuda,0
17-2-16,17,2,16,Bloqueo por Deuda,0
17-2-17,17,2,17,Bloqueo por Deuda,0
17-2-18,17,2,18,Bloqueo por Deuda,0
17-1-6,17,1,6,Cancelado,"280,000"
17-1-7,17,1,7,Cancelado,"280,000"
17-1-8,17,1,8,Cancelado,"280,000"
17-4-3,17,4,3,Cancelado,"400,000"
17-6-3,17,6,3,Cancelado,"400,000"
17-6-4,17,6,4,Cancelado,"400,000"
17-7-6,17,7,6,Cancelado,"280,000"
17-7-11,17,7,11,Cancelado,"330,000"
17-7-12,17,7,12,Cancelado,"1,000,000"
17-1-9,17,1,9,Recuperado Libre,0
17-1-10,17,1,10,Recuperado Libre,0
17-2-7,17,2,7,Libre (R),"350,000"
17-2-10,17,2,10,Libre (R),"350,000"
17-2-11,17,2,11,Libre (R),"350,000"
17-5-6,17,5,6,Libre (R),"400,000"
17-7-20,17,7,20,Libre (R),"320,000"
17-1-4,17,1,4,Libre,"350,000"
17-5-13,17,5,13,Libre,"400,000"
17-1-1,17,1,1,Vendido,"360,000"
17-1-2,17,1,2,Vendido,"300,000"
17-1-3,17,1,3,Vendido,"350,000"
17-1-5,17,1,5,Vendido,"280,000"
17-1-11,17,1,11,Vendido,"350,000"
17-1-12,17,1,12,Vendido,"330,000"
17-1-13,17,1,13,Vendido,"330,000"
17-1-14,17,1,14,Vendido,"260,000"
17-1-15,17,1,15,Vendido,"260,000"
17-1-16,17,1,16,Vendido,"220,000"
17-1-17,17,1,17,Vendido,"260,000"
17-1-18,17,1,18,Vendido,"260,000"
17-1-19,17,1,19,Vendido,"330,000"
17-2-1,17,2,1,Vendido,"370,000"
17-2-2,17,2,2,Vendido,"350,000"
17-2-3,17,2,3,Vendido,"350,000"
17-2-4,17,2,4,Vendido,"400,000"
17-2-5,17,2,5,Vendido,"300,000"
17-2-6,17,2,6,Vendido,"300,000"
17-2-8,17,2,8,Vendido,"300,000"
17-2-9,17,2,9,Vendido,"300,000"
17-2-12,17,2,12,Vendido,"330,000"
17-2-13,17,2,13,Vendido,"330,000"
17-2-14,17,2,14,Vendido,"290,000"
17-2-19,17,2,19,Vendido,"290,000"
17-2-20,17,2,20,Vendido,"290,000"
17-3-1,17,3,1,Vendido,"470,000"
17-3-2,17,3,2,Vendido,"400,000"
17-3-3,17,3,3,Vendido,"440,000"
17-3-4,17,3,4,Vendido,"400,000"
17-3-5,17,3,5,Vendido,"390,000"
17-3-6,17,3,6,Vendido,"480,000"
17-3-7,17,3,7,Vendido,"440,000"
17-3-8,17,3,8,Vendido,"440,000"
17-3-9,17,3,9,Vendido,"440,000"
17-3-10,17,3,10,Vendido,"420,000"
17-3-11,17,3,11,Vendido,"460,000"
17-3-12,17,3,12,Vendido,"420,000"
17-3-13,17,3,13,Vendido,"420,000"
17-3-14,17,3,14,Vendido,"450,000"
17-3-15,17,3,15,Vendido,"420,000"
17-3-16,17,3,16,Vendido,"400,000"
17-3-17,17,3,17,Vendido,"380,000"
17-3-18,17,3,18,Vendido,"350,000"
17-3-19,17,3,19,Vendido,"340,000"
17-4-1,17,4,1,Vendido,"480,000"
17-4-2,17,4,2,Vendido,"460,000"
17-4-6,17,4,6,Vendido,"450,000"
17-4-7,17,4,7,Vendido,"500,000"
17-5-1,17,5,1,Vendido,"400,000"
17-5-2,17,5,2,Vendido,"380,000"
17-5-3,17,5,3,Vendido,"400,000"
17-5-4,17,5,4,Vendido,"380,000"
17-5-5,17,5,5,Vendido,"380,000"
17-5-7,17,5,7,Vendido,"400,000"
17-5-8,17,5,8,Vendido,"480,000"
17-5-9,17,5,9,Vendido,"500,000"
17-5-10,17,5,10,Vendido,"380,000"
17-5-11,17,5,11,Vendido,"400,000"
17-5-12,17,5,12,Vendido,"400,000"
17-5-14,17,5,14,Vendido,"400,000"
17-5-15,17,5,15,Vendido,"400,000"
17-5-16,17,5,16,Vendido,"440,000"
17-6-1,17,6,1,Vendido,"400,000"
17-6-2,17,6,2,Vendido,"380,000"
17-6-5,17,6,5,Vendido,"400,000"
17-6-6,17,6,6,Vendido,"380,000"
17-6-7,17,6,7,Vendido,"380,000"
17-6-8,17,6,8,Vendido,"450,000"
17-6-9,17,6,9,Vendido,"450,000"
17-6-10,17,6,10,Vendido,"380,000"
17-6-11,17,6,11,Vendido,"380,000"
17-6-12,17,6,12,Vendido,"380,000"
17-6-13,17,6,13,Vendido,"380,000"
17-6-14,17,6,14,Vendido,"380,000"
17-6-15,17,6,15,Vendido,"400,000"
17-6-16,17,6,16,Vendido,"380,000"
17-7-1,17,7,1,Vendido,"300,000"
17-7-2,17,7,2,Vendido,"320,000"
17-7-3,17,7,3,Vendido,"330,000"
17-7-4,17,7,4,Vendido,"320,000"
17-7-5,17,7,5,Vendido,"320,000"
17-7-7,17,7,7,Vendido,"300,000"
17-7-8,17,7,8,Vendido,"300,000"
17-7-9,17,7,9,Vendido,"280,000"
17-7-10,17,7,10,Vendido,"350,000"
17-7-13,17,7,13,Vendido,"300,000"
17-7-14,17,7,14,Vendido,"300,000"
17-7-15,17,7,15,Vendido,"280,000"
17-7-16,17,7,16,Vendido,"280,000"
17-7-17,17,7,17,Vendido,"280,000"
17-7-18,17,7,18,Vendido,"330,000"
17-7-19,17,7,19,Vendido,"280,000"
18-1-9,18,1,9,Cancelado,"550,000"
18-1-15,18,1,15,Cancelado,"600,000"
18-1-17,18,1,17,Cancelado,"650,000"
18-2-8,18,2,8,Cancelado,"600,000"
18-3-6,18,3,6,Cancelado,"700,000"
18-3-9,18,3,9,Reserva de Propietario,0
18-3-10,18,3,10,Libre,"1,500,000"
18-1-1,18,1,1,Vendido,"550,000"
18-1-2,18,1,2,Vendido,"650,000"
18-1-3,18,1,3,Vendido,"700,000"
18-1-4,18,1,4,Vendido,"700,000"
18-1-5,18,1,5,Vendido,"700,000"
18-1-6,18,1,6,Vendido,"700,000"
18-1-7,18,1,7,Vendido,"650,000"
18-1-8,18,1,8,Vendido,"650,000"
18-1-10,18,1,10,Vendido,"600,000"
18-1-11,18,1,11,Vendido,"600,000"
18-1-12,18,1,12,Vendido,"550,000"
18-1-13,18,1,13,Vendido,"600,000"
18-1-14,18,1,14,Vendido,"600,000"
18-1-16,18,1,16,Vendido,"600,000"
18-1-18,18,1,18,Vendido,"800,000"
18-1-19,18,1,19,Vendido,"650,000"
18-1-20,18,1,20,Vendido,"650,000"
18-1-21,18,1,21,Vendido,"700,000"
18-1-22,18,1,22,Vendido,"700,000"
18-1-23,18,1,23,Vendido,"550,000"
18-2-1,18,2,1,Vendido,"600,000"
18-2-2,18,2,2,Vendido,"600,000"
18-2-3,18,2,3,Vendido,"650,000"
18-2-4,18,2,4,Vendido,"650,000"
18-2-5,18,2,5,Vendido,"650,000"
18-2-6,18,2,6,Vendido,"600,000"
18-2-7,18,2,7,Vendido,"600,000"
18-2-9,18,2,9,Vendido,"600,000"
18-2-10,18,2,10,Vendido,"600,000"
18-2-11,18,2,11,Vendido,"600,000"
18-2-12,18,2,12,Vendido,"800,000"
18-2-13,18,2,13,Vendido,"600,000"
18-3-1,18,3,1,Vendido,"850,000"
18-3-2,18,3,2,Vendido,"800,000"
18-3-4,18,3,4,Vendido,"750,000"
18-3-5,18,3,5,Vendido,"700,000"
18-3-7,18,3,7,Vendido,"700,000"
18-3-8,18,3,8,Vendido,"700,000"
18-3-3,18,3,3,No disponible para la venta,"800,000"
19-1-1,19,1,1,Cancelado,"1,700,000"
19-1-14,19,1,14,Cancelado,"1,500,000"
19-1-15,19,1,15,Cancelado,"1,500,000"
19-2-5,19,2,5,Cancelado,"850,000"
19-3-4,19,3,4,Cancelado,"11,267,000"
19-6-18,19,6,18,Cancelado,"6,500,000"
19-7-15,19,7,15,Cancelado,"700,000"
19-9-1,19,9,1,Cancelado,"550,000"
19-9-8,19,9,8,Cancelado,"6,067,000"
19-2-1,19,2,1,Recuperado Libre,0
19-2-20,19,2,20,Recuperado Libre,0
19-6-8,19,6,8,Recuperado Libre,0
19-8-3,19,8,3,Recuperado Libre,"500,000"
19-10-6,19,10,6,Recuperado Libre,0
19-4-1,19,4,1,Reserva de Propietario,"1,200,000"
19-7-16,19,7,16,Reserva de Propietario,"700,000"
19-7-17,19,7,17,Reserva de Propietario,"650,000"
19-2-19,19,2,19,Asesoría Juridica,"1,600,000"
19-1-2,19,1,2,Vendido,"900,000"
19-1-3,19,1,3,Vendido,"800,000"
19-1-4,19,1,4,Vendido,"850,000"
19-1-5,19,1,5,Vendido,"800,000"
19-1-6,19,1,6,Vendido,"800,000"
19-1-7,19,1,7,Vendido,"800,000"
19-1-8,19,1,8,Vendido,"800,000"
19-1-9,19,1,9,Vendido,"950,000"
19-1-10,19,1,10,Vendido,"900,000"
19-1-11,19,1,11,Vendido,"900,000"
19-1-12,19,1,12,Vendido,"1,600,000"
19-1-13,19,1,13,Vendido,"1,500,000"
19-1-16,19,1,16,Vendido,"1,500,000"
19-1-17,19,1,17,Vendido,"1,600,000"
19-2-2,19,2,2,Vendido,"1,500,000"
19-2-3,19,2,3,Vendido,"900,000"
19-2-4,19,2,4,Vendido,"900,000"
19-2-6,19,2,6,Vendido,"800,000"
19-2-7,19,2,7,Vendido,"800,000"
19-2-8,19,2,8,Vendido,"1,000,000"
19-2-9,19,2,9,Vendido,"700,000"
19-2-10,19,2,10,Vendido,"1,100,000"
19-2-11,19,2,11,Vendido,"1,500,000"
19-2-12,19,2,12,Vendido,"7,535,000"
19-2-13,19,2,13,Vendido,"800,000"
19-2-14,19,2,14,Vendido,"1,500,000"
19-2-15,19,2,15,Vendido,"1,400,000"
19-2-16,19,2,16,Vendido,"1,500,000"
19-2-17,19,2,17,Vendido,"1,500,000"
19-2-18,19,2,18,Vendido,"1,300,000"
19-3-1,19,3,1,Vendido,"1,200,000"
19-3-2,19,3,2,Vendido,"1,300,000"
19-3-3,19,3,3,Vendido,"1,400,000"
19-3-5,19,3,5,Vendido,"1,300,000"
19-3-6,19,3,6,Vendido,"1,300,000"
19-3-7-8,19,3,7-8,Vendido,"2,600,000"
19-4-2,19,4,2,Vendido,"1,200,000"
19-4-3,19,4,3,Vendido,"1,200,000"
19-4-4,19,4,4,Vendido,"1,200,000"
19-4-5,19,4,5,Vendido,"1,200,000"
19-4-6,19,4,6,Vendido,"1,300,000"
19-5-1,19,5,1,Vendido,"700,000"
19-5-2,19,5,2,Vendido,"700,000"
19-5-3,19,5,3,Vendido,"600,000"
19-5-4,19,5,4,Vendido,"600,000"
19-5-5,19,5,5,Vendido,"700,000"
19-5-6,19,5,6,Vendido,"750,000"
19-5-7,19,5,7,Vendido,"800,000"
19-5-8,19,5,8,Vendido,"800,000"
19-5-9,19,5,9,Vendido,"800,000"
19-5-10,19,5,10,Vendido,"800,000"
19-5-11,19,5,11,Vendido,"650,000"
19-5-12,19,5,12,Vendido,"900,000"
19-5-13,19,5,13,Vendido,"700,000"
19-5-14,19,5,14,Vendido,"700,000"
19-5-15,19,5,15,Vendido,"600,000"
19-5-16,19,5,16,Vendido,"700,000"
19-5-17,19,5,17,Vendido,"650,000"
19-5-18,19,5,18,Vendido,"650,000"
19-5-19,19,5,19,Vendido,"650,000"
19-5-20,19,5,20,Vendido,"650,000"
19-6-1,19,6,1,Vendido,"700,000"
19-6-2,19,6,2,Vendido,"1,200,000"
19-6-3,19,6,3,Vendido,"1,200,000"
19-6-4,19,6,4,Vendido,"700,000"
19-6-5,19,6,5,Vendido,"1,300,000"
19-6-6,19,6,6,Vendido,"1,400,000"
19-6-7,19,6,7,Vendido,"900,000"
19-6-9,19,6,9,Vendido,"1,300,000"
19-6-10,19,6,10,Vendido,"800,000"
19-6-11,19,6,11,Vendido,"650,000"
19-6-12,19,6,12,Vendido,"600,000"
19-6-13,19,6,13,Vendido,"700,000"
19-6-14,19,6,14,Vendido,"700,000"
19-6-15,19,6,15,Vendido,"700,000"
19-6-16,19,6,16,Vendido,"800,000"
19-6-17,19,6,17,Vendido,"750,000"
19-6-19,19,6,19,Vendido,"750,000"
19-6-20,19,6,20,Vendido,"750,000"
19-7-1,19,7,1,Vendido,"700,000"
19-7-2,19,7,2,Vendido,"700,000"
19-7-3,19,7,3,Vendido,"700,000"
19-7-4,19,7,4,Vendido,"700,000"
19-7-5,19,7,5,Vendido,"700,000"
19-7-6,19,7,6,Vendido,"750,000"
19-7-7,19,7,7,Vendido,"650,000"
19-7-8,19,7,8,Vendido,"800,000"
19-7-9,19,7,9,Vendido,"800,000"
19-7-10,19,7,10,Vendido,"800,000"
19-7-11,19,7,11,Vendido,"900,000"
19-7-12,19,7,12,Vendido,"800,000"
19-7-13,19,7,13,Vendido,"700,000"
19-7-14,19,7,14,Vendido,"1,000,000"
19-7-18,19,7,18,Vendido,"1,200,000"
19-7-19,19,7,19,Vendido,"1,200,000"
19-7-20,19,7,20,Vendido,"1,500,000"
19-8-1,19,8,1,Vendido,"650,000"
19-8-2,19,8,2,Vendido,"1,100,000"
19-8-4,19,8,4,Vendido,"500,000"
19-8-5,19,8,5,Vendido,"1,000,000"
19-8-6,19,8,6,Vendido,"700,000"
19-8-7,19,8,7,Vendido,"700,000"
19-8-8,19,8,8,Vendido,"700,000"
19-8-9,19,8,9,Vendido,"1,000,000"
19-9-2,19,9,2,Vendido,"700,000"
19-9-3,19,9,3,Vendido,"700,000"
19-9-4,19,9,4,Vendido,"1,000,000"
19-9-5,19,9,5,Vendido,"1,000,000"
19-9-6,19,9,6,Vendido,"700,000"
19-9-7,19,9,7,Vendido,"700,000"
19-9-9,19,9,9,Vendido,"1,100,000"
19-9-10,19,9,10,Vendido,"650,000"
19-10-1,19,10,1,Vendido,"550,000"
19-10-2,19,10,2,Vendido,"600,000"
19-10-3,19,10,3,Vendido,"600,000"
19-10-4,19,10,4,Vendido,"700,000"
19-10-5,19,10,5,Vendido,"1,000,000"
19-10-7,19,10,7,Vendido,"700,000"
19-10-8,19,10,8,Vendido,"600,000"
19-10-9,19,10,9,Vendido,"500,000"
19-10-10,19,10,10,Vendido,"550,000"
19-8-10,19,8,10,No disponible para la venta,"800,000"
2-1-3,2,1,3,Bloqueo por Deuda,"220,000"
2-3-2,2,3,2,Bloqueo por Deuda,"500,000"
2-3-3,2,3,3,Bloqueo por Deuda,"600,000"
2-3-4,2,3,4,Bloqueo por Deuda,"450,000"
2-3-5,2,3,5,Bloqueo por Deuda,"500,000"
2-3-9,2,3,9,Bloqueo por Deuda,"500,000"
2-3-10,2,3,10,Bloqueo por Deuda,"500,000"
2-3-12,2,3,12,Bloqueo por Deuda,0
2-5-19,2,5,19,Bloqueo por Deuda,"220,000"
2-3-11,2,3,11,Bloqueado,0
2-3-13,2,3,13,Bloqueado,0
2-3-17,2,3,17,Bloqueado,0
2-3-18,2,3,18,Bloqueado,0
2-3-19,2,3,19,Bloqueado,0
2-1-1,2,1,1,Cancelado,"180,000"
2-2-2,2,2,2,Cancelado,"400,000"
2-3-1,2,3,1,Cancelado,"500,000"
2-3-7,2,3,7,Cancelado,"2,925,000"
2-3-20,2,3,20,Cancelado,"2,710,000"
2-3-22,2,3,22,Cancelado,"2,600,000"
2-4-7,2,4,7,Cancelado,"330,000"
2-4-9,2,4,9,Cancelado,"8,677,000"
2-4-11,2,4,11,Cancelado,"487,500"
2-4-12,2,4,12,Cancelado,"487,500"
2-4-13,2,4,13,Cancelado,"300,000"
2-5-1,2,5,1,Cancelado,"280,000"
2-5-2,2,5,2,Cancelado,"220,000"
2-5-4,2,5,4,Cancelado,"250,000"
2-5-5,2,5,5,Cancelado,"250,000"
2-5-11,2,5,11,Cancelado,"280,000"
2-5-12,2,5,12,Cancelado,"230,000"
2-5-13,2,5,13,Cancelado,"230,000"
2-5-14,2,5,14,Cancelado,"230,000"
2-5-15,2,5,15,Cancelado,"230,000"
2-5-16,2,5,16,Cancelado,"230,000"
2-5-17,2,5,17,Cancelado,"250,000"
2-5-18,2,5,18,Cancelado,"280,000"
2-5-21,2,5,21,Cancelado,"250,000"
2-5-20,2,5,20,Bloqueo por falta de Datos,"240,000"
2-1-11,2,1,11,Recuperado Libre,"500,000"
2-1-2,2,1,2,Vendido,"250,000"
2-1-4,2,1,4,Vendido,"250,000"
2-1-5,2,1,5,Vendido,"250,000"
2-1-6,2,1,6,Vendido,"200,000"
2-1-7,2,1,7,Vendido,"220,000"
2-1-8,2,1,8,Vendido,"180,000"
2-1-9,2,1,9,Vendido,"400,000"
2-1-10,2,1,10,Vendido,"400,000"
2-2-1,2,2,1,Vendido,"300,000"
2-2-3,2,2,3,Vendido,"300,000"
2-2-4,2,2,4,Vendido,"300,000"
2-3-6,2,3,6,Vendido,"550,000"
2-3-8,2,3,8,Vendido,"450,000"
2-3-14,2,3,14,Vendido,"1,100,000"
2-3-15,2,3,15,Vendido,"1,200,000"
2-3-16,2,3,16,Vendido,"500,000"
2-3-21,2,3,21,Vendido,"500,000"
2-3-23,2,3,23,Vendido,"462,000"
2-3-24,2,3,24,Vendido,"500,000"
2-4-3,2,4,3,Vendido,"430,000"
2-4-4,2,4,4,Vendido,"450,000"
2-4-5,2,4,5,Vendido,"400,000"
2-4-6,2,4,6,Vendido,"280,000"
2-4-8,2,4,8,Vendido,"250,000"
2-4-10,2,4,10,Vendido,"500,000"
2-4-14,2,4,14,Vendido,"300,000"
2-4-15,2,4,15,Vendido,"350,000"
2-4-16,2,4,16,Vendido,"300,000"
2-4-17,2,4,17,Vendido,"250,000"
2-4-18,2,4,18,Vendido,"450,000"
2-5-3,2,5,3,Vendido,"220,000"
2-5-6,2,5,6,Vendido,"220,000"
2-5-7,2,5,7,Vendido,"220,000"
2-5-8,2,5,8,Vendido,"380,000"
2-5-9,2,5,9,Vendido,"300,000"
2-5-10,2,5,10,Vendido,"300,000"
20-1-8,20,1,8,Cancelado,"8,937,500"
20-2-6,20,2,6,Cancelado,"4,334,000"
20-3-8,20,3,8,Cancelado,"700,000"
20-5-4,20,5,4,Cancelado,"500,000"
20-1-1,20,1,1,Reserva de Propietario,0
20-1-2,20,1,2,Reserva de Propietario,0
20-1-3,20,1,3,Reserva de Propietario,0
20-1-4,20,1,4,Reserva de Propietario,0
20-1-5,20,1,5,Reserva de Propietario,0
20-3-1,20,3,1,Escriturado,"680,000"
20-1-6,20,1,6,Vendido,"850,000"
20-1-7,20,1,7,Vendido,"850,000"
20-1-9,20,1,9,Vendido,"850,000"
20-1-10,20,1,10,Vendido,"900,000"
20-1-11,20,1,11,Vendido,"880,000"
20-2-1,20,2,1,Vendido,"800,000"
20-2-2,20,2,2,Vendido,"700,000"
20-2-3,20,2,3,Vendido,"1,200,000"
20-2-4,20,2,4,Vendido,"700,000"
20-2-5,20,2,5,Vendido,"750,000"
20-2-7,20,2,7,Vendido,"700,000"
20-2-8,20,2,8,Vendido,"780,000"
20-3-2,20,3,2,Vendido,"630,000"
20-3-3,20,3,3,Vendido,"630,000"
20-3-4,20,3,4,Vendido,"630,000"
20-3-5,20,3,5,Vendido,"630,000"
20-3-6,20,3,6,Vendido,"630,000"
20-3-7,20,3,7,Vendido,"630,000"
20-3-9,20,3,9,Vendido,"630,000"
20-3-10,20,3,10,Vendido,"650,000"
20-4-1,20,4,1,Vendido,"600,000"
20-4-2,20,4,2,Vendido,"750,000"
20-4-3,20,4,3,Vendido,"550,000"
20-4-4,20,4,4,Vendido,"750,000"
20-4-5,20,4,5,Vendido,"600,000"
20-4-6,20,4,6,Vendido,"600,000"
20-4-7,20,4,7,Vendido,"600,000"
20-4-8,20,4,8,Vendido,"650,000"
20-4-9,20,4,9,Vendido,"550,000"
20-4-10,20,4,10,Vendido,"580,000"
20-5-2,20,5,2,Vendido,"600,000"
20-5-3,20,5,3,Vendido,"600,000"
20-5-5,20,5,5,Vendido,"500,000"
20-5-6,20,5,6,Vendido,"500,000"
21-2-17,21,2,17,Cancelado,"30,000,000"
21-2-21,21,2,21,Cancelado,"380,000"
21-2-22,21,2,22,Cancelado,"380,000"
21-3-18,21,3,18,Cancelado,"430,000"
21-3-21,21,3,21,Cancelado,"380,000"
21-5-14,21,5,14,Cancelado,"350,000"
21-5-17,21,5,17,Cancelado,"480,000"
21-5-18,21,5,18,Cancelado,"350,000"
21-6-12,21,6,12,Cancelado,"300,000"
21-6-15,21,6,15,Cancelado,"7,410,000"
21-2-9,21,2,9,Bloqueo por falta de Datos,"380,000"
21-2-10,21,2,10,Recuperado Libre,"650,000"
21-5-6,21,5,6,Reserva de Propietario,0
21-5-24,21,5,24,Reserva de Propietario,0
21-6-16,21,6,16,Reserva de Propietario,0
21-6-17,21,6,17,Reserva de Propietario,0
21-3-22,21,3,22,Escriturado,"380,000"
21-1-1,21,1,1,Vendido,"500,000"
21-1-2,21,1,2,Vendido,"480,000"
21-1-3,21,1,3,Vendido,"480,000"
21-1-4,21,1,4,Vendido,"480,000"
21-1-5,21,1,5,Vendido,"500,000"
21-1-6,21,1,6,Vendido,"500,000"
21-1-7,21,1,7,Vendido,"550,000"
21-1-8,21,1,8,Vendido,"500,000"
21-1-9,21,1,9,Vendido,"500,000"
21-1-10,21,1,10,Vendido,"750,000"
21-1-11,21,1,11,Vendido,"500,000"
21-1-12,21,1,12,Vendido,"480,000"
21-1-13,21,1,13,Vendido,"500,000"
21-2-1,21,2,1,Vendido,"400,000"
21-2-2,21,2,2,Vendido,"400,000"
21-2-3,21,2,3,Vendido,"380,000"
21-2-4,21,2,4,Vendido,"450,000"
21-2-5,21,2,5,Vendido,"450,000"
21-2-6,21,2,6,Vendido,"400,000"
21-2-7,21,2,7,Vendido,"380,000"
21-2-8,21,2,8,Vendido,"380,000"
21-2-11,21,2,11,Vendido,"380,000"
21-2-12,21,2,12,Vendido,"380,000"
21-2-13,21,2,13,Vendido,"400,000"
21-2-14,21,2,14,Vendido,"380,000"
21-2-15,21,2,15,Vendido,"380,000"
21-2-16,21,2,16,Vendido,"500,000"
21-2-18,21,2,18,Vendido,"400,000"
21-2-19,21,2,19,Vendido,"600,000"
21-2-20,21,2,20,Vendido,"450,000"
21-2-23,21,2,23,Vendido,"430,000"
21-2-24,21,2,24,Vendido,"400,000"
21-3-1,21,3,1,Vendido,"400,000"
21-3-2,21,3,2,Vendido,"380,000"
21-3-3,21,3,3,Vendido,"400,000"
21-3-4,21,3,4,Vendido,"380,000"
21-3-5,21,3,5,Vendido,"400,000"
21-3-6,21,3,6,Vendido,"400,000"
21-3-7,21,3,7,Vendido,"400,000"
21-3-8,21,3,8,Vendido,"380,000"
21-3-9,21,3,9,Vendido,"380,000"
21-3-10,21,3,10,Vendido,"400,000"
21-3-11,21,3,11,Vendido,"420,000"
21-3-12,21,3,12,Vendido,"430,000"
21-3-13,21,3,13,Vendido,"480,000"
21-3-14,21,3,14,Vendido,"400,000"
21-3-15,21,3,15,Vendido,"380,000"
21-3-16,21,3,16,Vendido,"380,000"
21-3-17,21,3,17,Vendido,"400,000"
21-3-19,21,3,19,Vendido,"380,000"
21-3-20,21,3,20,Vendido,"380,000"
21-3-23,21,3,23,Vendido,"380,000"
21-3-24,21,3,24,Vendido,"380,000"
21-5-1,21,5,1,Vendido,"370,000"
21-5-2,21,5,2,Vendido,"450,000"
21-5-3,21,5,3,Vendido,"440,000"
21-5-4,21,5,4,Vendido,"380,000"
21-5-5,21,5,5,Vendido,"370,000"
21-5-7,21,5,7,Vendido,"400,000"
21-5-8,21,5,8,Vendido,"350,000"
21-5-9,21,5,9,Vendido,"420,000"
21-5-10,21,5,10,Vendido,"420,000"
21-5-11,21,5,11,Vendido,"350,000"
21-5-12,21,5,12,Vendido,"380,000"
21-5-13,21,5,13,Vendido,"370,000"
21-5-15,21,5,15,Vendido,"400,000"
21-5-16,21,5,16,Vendido,"350,000"
21-5-19,21,5,19,Vendido,"350,000"
21-5-20,21,5,20,Vendido,"350,000"
21-5-21,21,5,21,Vendido,"350,000"
21-5-22,21,5,22,Vendido,"350,000"
21-5-23,21,5,23,Vendido,"350,000"
21-6-1,21,6,1,Vendido,"330,000"
21-6-2,21,6,2,Vendido,"330,000"
21-6-3,21,6,3,Vendido,"320,000"
21-6-4,21,6,4,Vendido,"300,000"
21-6-5,21,6,5,Vendido,"350,000"
21-6-6,21,6,6,Vendido,"320,000"
21-6-7,21,6,7,Vendido,"320,000"
21-6-8,21,6,8,Vendido,"300,000"
21-6-9,21,6,9,Vendido,"300,000"
21-6-10,21,6,10,Vendido,"350,000"
21-6-11,21,6,11,Vendido,"300,000"
21-6-13,21,6,13,Vendido,"330,000"
